Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
1665,49,Masculino,44638,Si,4
1666,59,Femenino,2148,No,4
1667,56,desconocido,7435,No,1
1668,64,Femenino,0,Si,3
1669,49,Masculino,91534,No,5
1670,29,Masculino,42532,Si,2
1671,74,Femenino,66342,Si,3
1672,45,Femenino,0,Si,1
1673,48,Femenino,12153,No,3
1674,19,Femenino,16726,Si,4
1675,57,Masculino,91868,No,4
1676,49,Masculino,67958,No,3
1677,49,desconocido,0,No,4
1678,32,desconocido,0,No,2
1679,79,Femenino,76149,Si,3
1680,38,Femenino,87164,Si,3
1681,24,Masculino,59986,No,5
1682,18,Femenino,21816,Si,5
1683,49,Femenino,28981,Si,1
1684,23,Masculino,15267,No,2
1685,69,Masculino,90618,No,1
1686,78,Masculino,7248,Si,4
1687,19,Masculino,98550,No,3
1688,33,Femenino,68736,No,4
1689,63,Femenino,0,Si,1
1690,22,Masculino,82082,No,2
1691,59,Masculino,0,No,3
1692,34,desconocido,92453,Si,5
1693,49,Masculino,0,Si,1
1694,40,Femenino,90782,Si,3
1695,35,Femenino,91842,No,3
1696,41,Masculino,0,No,1
1697,63,Masculino,38031,No,3
1698,26,Femenino,55736,Si,4
1699,55,Femenino,35708,No,3
1700,64,Masculino,85291,Si,1
1701,57,Femenino,30731,No,3
1702,41,Masculino,67905,No,4
1703,63,Masculino,7265,Si,2
1704,71,Masculino,67042,Si,3
1705,27,Femenino,53635,Si,4
1706,58,Femenino,33561,No,3
1707,45,Femenino,69394,Si,2
1708,72,Masculino,21859,No,3
1709,20,Femenino,31430,No,5
1710,32,Femenino,58304,Si,1
1711,41,desconocido,65502,No,2
1712,27,Femenino,68530,Si,1
1713,72,desconocido,30644,Si,5
1714,48,Femenino,55982,Si,3
1715,57,Femenino,85781,Si,4
1716,78,Femenino,0,No,2
1717,19,Femenino,75282,No,4
1718,63,Femenino,38980,No,5
1719,20,Femenino,0,No,2
1720,33,Femenino,14746,Si,2
1721,33,Masculino,50253,No,2
1722,57,Femenino,63812,No,4
1723,19,Masculino,85033,Si,1
1724,74,Masculino,58465,No,2
1725,29,Femenino,0,No,2
1726,32,Femenino,35006,Si,3
1727,60,Femenino,37824,No,3
1728,35,Masculino,39415,No,5
1729,26,Femenino,41129,No,5
1730,64,Femenino,90481,Si,3
1731,56,Femenino,60225,Si,2
1732,19,Femenino,7012,No,5
1733,35,Masculino,11722,No,3
1734,55,Femenino,0,No,4
1735,24,Femenino,68737,No,3
1736,49,desconocido,34714,Si,1
1737,49,Femenino,0,Si,1
1738,71,desconocido,15108,No,4
1739,49,Masculino,73172,No,3
1740,56,Femenino,93224,No,4
1741,60,Femenino,92428,No,4
1742,60,Femenino,87205,No,3
1743,43,Masculino,73752,No,4
1744,22,Femenino,57783,No,2
1745,54,Femenino,58357,No,4
1746,32,Femenino,0,No,5
1747,70,Masculino,8384,Si,5
1748,61,Masculino,0,No,1
1749,73,desconocido,32275,Si,3
1750,75,Femenino,52314,No,4
1751,56,Masculino,72899,No,3
1752,44,Masculino,8116,No,5
1753,49,Femenino,0,No,1
1754,70,Femenino,21926,Si,5
1755,51,Femenino,95979,Si,1
1756,77,Femenino,60773,Si,2
1757,75,desconocido,76267,Si,3
1758,43,Masculino,22901,Si,4
1759,74,desconocido,87544,Si,4
1760,49,Masculino,61484,No,1
1761,43,desconocido,68415,No,3
1762,34,Masculino,67359,Si,4
1763,33,Masculino,21365,No,2
1764,20,Femenino,16724,Si,4
1765,28,desconocido,47161,No,1
1766,58,Masculino,94327,Si,3
1767,49,Femenino,51965,No,5
1768,49,Masculino,7751,No,2
1769,62,Masculino,51092,Si,5
1770,70,Masculino,0,No,4
1771,28,Masculino,60633,Si,2
1772,68,Masculino,28413,No,2
1773,66,Femenino,26200,No,5
1774,60,Femenino,33987,No,5
1775,42,Femenino,71871,Si,5
1776,23,Masculino,0,Si,3
1777,55,Masculino,34364,Si,1
1778,49,Masculino,80917,Si,5
1779,65,Femenino,82098,Si,5
1780,32,desconocido,26761,Si,2
1781,49,desconocido,0,No,4
1782,43,Masculino,0,Si,3
1783,45,Masculino,15955,Si,3
1784,21,Femenino,47227,No,1
1785,44,Masculino,78927,No,1
1786,54,Femenino,99148,Si,2
1787,49,Masculino,27600,Si,4
1788,49,desconocido,0,No,5
1789,37,Femenino,63890,No,2
1790,31,Femenino,25943,No,2
1791,20,Femenino,63558,Si,1
1792,44,Femenino,45951,No,1
1793,18,Masculino,74967,Si,2
1794,52,Femenino,21754,No,1
1795,43,Femenino,77122,Si,2
1796,49,Masculino,14521,Si,5
1797,73,Masculino,10153,Si,5
1798,23,desconocido,21408,No,4
1799,37,Masculino,6557,Si,1
1800,45,Femenino,25556,Si,3
1801,76,Femenino,59521,Si,3
1802,62,Femenino,7307,No,5
1803,52,Femenino,93862,Si,3
1804,72,Femenino,88180,Si,5
1805,66,Femenino,36535,Si,4
1806,49,Femenino,58390,Si,4
1807,75,Masculino,4232,Si,1
1808,28,Masculino,72629,Si,4
1809,74,Masculino,92724,Si,3
1810,72,Masculino,20107,No,2
1811,69,Femenino,51778,No,1
1812,75,Femenino,0,Si,5
1813,49,desconocido,65963,Si,1
1814,72,Femenino,94378,No,4
1815,49,Masculino,0,No,4
1816,51,Femenino,35172,Si,4
1817,18,Femenino,15069,No,3
1818,38,Femenino,0,No,3
1819,28,Masculino,8691,No,5
1820,65,Femenino,95942,No,3
1821,76,Masculino,51170,No,2
1822,34,Femenino,68712,Si,3
1823,77,Femenino,54035,Si,1
1824,68,Masculino,39861,No,3
1825,49,Femenino,56196,Si,2
1826,73,Masculino,29928,Si,5
1827,77,Masculino,47358,Si,4
1828,30,Femenino,84958,No,3
1829,66,Femenino,58802,No,1
1830,49,desconocido,17795,No,2
1831,50,Femenino,22213,Si,2
1832,47,Masculino,42451,No,2
1833,19,Masculino,6891,No,1
1834,52,Masculino,21885,Si,5
1835,27,Masculino,74465,Si,3
1836,45,Masculino,5441,Si,1
1837,70,Masculino,57373,Si,1
1838,44,desconocido,98945,No,1
1839,61,Femenino,62466,No,1
1840,27,desconocido,60196,No,4
1841,29,Femenino,0,No,3
1842,42,Masculino,6991,No,3
1843,23,Femenino,96093,Si,1
1844,59,Femenino,55922,Si,5
1845,39,Femenino,23249,No,4
1846,26,desconocido,95909,No,4
1847,66,Femenino,62289,No,3
1848,26,Femenino,2304,No,2
1849,58,Masculino,65136,Si,3
1850,78,Femenino,59107,No,3
1851,56,Femenino,28090,Si,5
1852,64,desconocido,96001,No,2
1853,75,Masculino,71847,Si,1
1854,24,desconocido,92199,No,3
1855,28,Masculino,65463,No,3
1856,49,Femenino,99195,No,1
1857,70,Femenino,84744,Si,2
1858,28,desconocido,17832,No,2
1859,55,Masculino,68218,Si,1
1860,29,Masculino,55142,Si,4
1861,33,Masculino,17580,Si,1
1862,50,Masculino,46409,Si,4
1863,76,Femenino,0,Si,3
1864,47,Masculino,52362,Si,3
1865,43,Femenino,0,Si,1
1866,55,Femenino,62816,No,5
1867,68,Masculino,40685,No,3
1868,35,Masculino,58805,Si,5
1869,77,Masculino,20479,No,1
1870,65,Femenino,25800,Si,4
1871,44,Femenino,38870,Si,2
1872,25,Femenino,63033,No,1
1873,39,Femenino,0,Si,3
1874,76,Masculino,42302,Si,4
1875,35,Femenino,1575,Si,2
1876,57,Masculino,63569,No,5
1877,66,desconocido,3028,No,3
1878,36,Masculino,26443,No,3
1879,33,Femenino,84549,Si,5
1880,33,Femenino,86771,No,4
1881,49,Femenino,0,Si,3
1882,31,Masculino,19751,No,2
1883,37,Masculino,45546,Si,3
1884,72,Masculino,83990,Si,3
1885,46,Masculino,80546,No,3
1886,65,Masculino,48161,No,3
1887,50,Femenino,23446,Si,3
1888,53,Masculino,98522,No,4
1889,19,Femenino,4771,No,2
1890,39,Masculino,12190,No,4
1891,41,Femenino,32553,No,2
1892,35,Masculino,60394,Si,5
1893,71,Masculino,81963,No,4
1894,18,Masculino,76252,No,2
1895,25,Femenino,41403,Si,4
1896,19,Masculino,75925,No,3
1897,58,Masculino,5132,Si,2
1898,27,Masculino,83131,Si,5
1899,73,Femenino,73478,No,4
1900,57,desconocido,37658,No,3
1901,26,desconocido,9003,No,2
1902,55,Femenino,56995,No,4
1903,49,Masculino,52134,Si,2
1904,62,Masculino,9442,No,3
1905,63,Masculino,80089,Si,4
1906,29,Masculino,19854,No,3
1907,77,Masculino,0,Si,3
1908,59,Masculino,94789,No,2
1909,77,Femenino,67372,Si,5
1910,39,Masculino,0,Si,2
1911,49,Femenino,68455,No,3
1912,34,Masculino,46819,No,3
1913,30,Femenino,64183,Si,2
1914,58,Femenino,8828,No,1
1915,47,Femenino,54317,Si,2
1916,56,Masculino,44801,Si,3
1917,49,Femenino,36009,Si,3
1918,39,Femenino,17303,No,1
1919,45,Masculino,29886,Si,3
1920,30,Masculino,36468,No,5
1921,38,Masculino,38459,Si,2
1922,35,Masculino,28611,No,4
1923,58,desconocido,78676,Si,1
1924,75,Femenino,66172,No,4
1925,47,Femenino,99689,Si,4
1926,31,Masculino,31138,No,5
1927,66,Femenino,23680,No,3
1928,27,Masculino,90976,No,4
1929,49,Masculino,39082,Si,3
1930,34,Femenino,55972,No,1
1931,28,Masculino,27247,Si,1
1932,42,Femenino,0,Si,4
1933,70,Masculino,0,Si,4
1934,74,Femenino,86675,No,4
1935,68,Femenino,69094,No,3
1936,27,Femenino,1124,Si,3
1937,75,Masculino,96720,No,3
1938,27,Masculino,12895,No,4
1939,22,Femenino,33280,Si,5
1940,49,Femenino,85486,No,3
1941,18,Masculino,68323,No,1
1942,56,Femenino,70473,No,5
1943,30,Femenino,32612,Si,2
1944,42,Femenino,27598,No,1
1945,49,Masculino,0,Si,3
1946,53,Masculino,47548,Si,1
1947,56,Masculino,39324,No,3
1948,30,Femenino,0,No,1
1949,24,Masculino,86159,No,2
1950,41,Femenino,46296,No,5
1951,56,Masculino,27885,Si,2
1952,27,Femenino,73923,No,3
1953,34,Masculino,56731,Si,4
1954,49,Femenino,69961,Si,5
1955,43,Masculino,43543,No,3
1956,64,Femenino,22014,No,4
1957,28,Femenino,9633,No,5
1958,24,Femenino,27958,No,4
1959,19,Femenino,73347,No,5
1960,64,Femenino,34410,Si,5
1961,76,Femenino,72348,No,4
1962,18,Masculino,21716,No,1
1963,46,Masculino,33085,No,4
1964,38,Femenino,28422,No,1
1965,45,Masculino,35982,Si,3
1966,68,Masculino,21909,No,5
1967,49,Femenino,81891,Si,1
1968,49,Femenino,0,No,1
1969,55,Masculino,91792,No,1
1970,39,desconocido,65508,No,1
1971,74,Masculino,0,Si,5
1972,43,Masculino,46087,Si,3
1973,49,Femenino,78512,Si,3
1974,62,Masculino,60291,No,1
1975,20,Femenino,64276,Si,2
1976,45,Femenino,70530,No,1
1977,74,Masculino,44758,No,3
1978,46,Femenino,64858,No,2
1979,49,Masculino,60735,No,5
1980,49,desconocido,29335,No,3
1981,33,Femenino,36166,No,4
1982,20,Femenino,42636,No,5
1983,38,Masculino,32158,Si,4
1984,20,Femenino,0,No,3
1985,20,Masculino,80019,No,4
1986,74,Femenino,39226,Si,4
1987,69,Femenino,61801,No,3
1988,41,Masculino,0,Si,4
1989,42,Femenino,41013,No,1
1990,67,Masculino,79508,No,3
1991,74,desconocido,22898,No,1
1992,63,Femenino,46859,Si,2
1993,24,Femenino,1251,Si,5
1994,38,Femenino,44187,No,1
1995,64,Femenino,62018,No,1
1996,77,Femenino,22044,Si,5
1997,41,Femenino,0,Si,1
1998,59,Femenino,51971,Si,3
1999,71,desconocido,44108,Si,4
2000,68,Femenino,84134,No,2
2001,52,Masculino,50512,No,4
2002,28,Masculino,6590,No,5
2003,47,desconocido,7702,No,3
2004,68,Masculino,63426,Si,5
2005,68,desconocido,48634,Si,1
2006,30,Femenino,82852,No,5
2007,41,Femenino,36774,No,3
2008,52,desconocido,80459,No,2
2009,63,Femenino,65360,No,3
2010,74,Masculino,20591,No,4
2011,45,desconocido,64070,No,4
2012,24,Masculino,5309,Si,3
2013,65,Masculino,30020,No,4
2014,33,desconocido,16533,Si,4
2015,74,Masculino,76528,Si,5
2016,66,Masculino,7628,Si,5
2017,49,Masculino,76920,No,1
2018,65,Femenino,6118,No,2
2019,22,Femenino,77501,No,3
2020,37,Femenino,4584,No,1
2021,75,Femenino,94741,No,4
2022,50,Femenino,78935,Si,5
2023,34,Femenino,25536,Si,1
2024,22,Masculino,8375,Si,4
2025,31,Masculino,62414,No,2
2026,77,Masculino,47483,Si,1
2027,36,Masculino,0,Si,2
2028,19,Femenino,49462,No,3
2029,46,Masculino,75988,No,3
2030,71,Masculino,0,No,2
2031,33,Femenino,81105,No,1
2032,67,Masculino,50095,No,5
2033,47,desconocido,0,No,3
2034,74,Masculino,41968,Si,5
2035,24,Femenino,40564,No,3
2036,59,Femenino,54491,No,2
2037,49,Masculino,19162,No,3
2038,59,Masculino,59505,Si,2
2039,38,Masculino,2453,No,4
2040,62,Masculino,97522,No,5
2041,49,Masculino,86242,Si,3
2042,74,desconocido,99500,No,2
2043,30,Femenino,81545,Si,2
2044,71,Masculino,0,Si,3
2045,60,desconocido,80527,No,5
2046,58,Masculino,87900,No,3
2047,78,Femenino,54162,Si,4
2048,70,desconocido,28632,No,5
2049,49,Femenino,44349,Si,5
2050,20,Femenino,92576,No,5
2051,43,Masculino,77168,No,1
2052,28,Femenino,23870,No,4
2053,60,Masculino,16671,No,2
2054,51,Masculino,57439,Si,1
2055,57,Masculino,78537,Si,4
2056,26,Masculino,43144,Si,3
2057,39,Femenino,51918,No,3
2058,25,Masculino,60471,No,2
2059,42,Femenino,14690,No,4
2060,57,Femenino,19671,Si,3
2061,75,Masculino,40523,No,5
2062,60,Masculino,0,Si,2
2063,23,Masculino,94522,No,1
2064,51,Femenino,83736,No,5
2065,41,Masculino,58199,Si,5
2066,63,Masculino,94723,Si,4
2067,42,desconocido,48767,Si,4
2068,70,Masculino,25215,No,2
2069,20,Masculino,66661,Si,5
2070,69,Femenino,8892,Si,4
2071,31,Masculino,63724,Si,5
2072,56,desconocido,5852,Si,3
2073,68,Masculino,25131,Si,3
2074,49,Femenino,99615,Si,5
2075,21,desconocido,62177,Si,3
2076,70,Masculino,16989,Si,5
2077,46,Masculino,96166,Si,5
2078,68,Femenino,0,No,5
2079,33,Femenino,14839,Si,1
2080,42,Masculino,43978,No,1
2081,78,Femenino,35681,No,1
2082,30,Femenino,96231,Si,5
2083,65,Masculino,40219,No,3
2084,49,Femenino,1703,Si,4
2085,50,Femenino,89354,No,4
2086,78,Femenino,33618,No,1
2087,42,Masculino,0,No,4
2088,70,Masculino,6722,No,5
2089,78,Femenino,59585,Si,4
2090,71,Masculino,90806,No,4
2091,49,Femenino,39074,No,1
2092,34,Masculino,96086,No,4
2093,73,Femenino,85819,No,1
2094,55,Femenino,37601,Si,3
2095,48,Femenino,92947,No,3
2096,53,Masculino,51199,No,3
2097,38,Femenino,95136,No,5
2098,55,Masculino,78694,Si,5
2099,56,Masculino,0,No,5
2100,46,Masculino,83860,No,1
2101,54,Masculino,59580,No,2
2102,69,Femenino,34305,No,4
2103,31,Masculino,49735,No,5
2104,62,Femenino,2791,No,1
2105,48,Masculino,58341,Si,1
2106,49,Masculino,69006,No,2
2107,39,Femenino,32843,No,2
2108,43,Masculino,81956,Si,3
2109,34,Masculino,50297,Si,1
2110,21,Femenino,59801,Si,4
2111,45,Femenino,99030,No,4
2112,26,Masculino,32853,Si,1
2113,47,Femenino,76330,No,1
2114,36,desconocido,6786,Si,3
2115,37,Femenino,2745,Si,5
2116,62,Masculino,98449,No,3
2117,49,Masculino,58031,Si,1
2118,49,Femenino,32420,Si,1
2119,26,Femenino,36859,Si,4
2120,44,Femenino,4360,No,1
2121,41,Femenino,52953,No,3
2122,29,Masculino,4960,No,5
2123,49,Femenino,23881,Si,5
2124,25,Femenino,85374,No,2
2125,48,Femenino,45524,No,4
2126,63,Masculino,32033,No,3
2127,39,Masculino,58406,No,5
2128,32,desconocido,4633,No,3
2129,28,Femenino,35182,Si,4
2130,51,Masculino,72346,No,3
2131,33,Femenino,60075,Si,5
2132,66,desconocido,99514,No,5
2133,37,Masculino,77273,Si,1
2134,49,Femenino,88978,Si,5
2135,45,Femenino,75209,Si,3
2136,76,Femenino,86562,Si,3
2137,34,Femenino,84745,No,1
2138,51,Femenino,60092,Si,3
2139,64,Femenino,31563,Si,2
2140,47,Masculino,0,Si,4
2141,24,Masculino,23628,Si,3
2142,49,desconocido,29431,No,3
2143,49,Femenino,49272,Si,4
2144,49,Femenino,0,No,5
2145,62,Masculino,24028,No,3
2146,18,Masculino,29462,No,2
2147,66,Masculino,19427,Si,4
2148,22,Femenino,77169,No,3
2149,26,Femenino,92528,No,5
2150,49,Masculino,42162,No,3
2151,67,Femenino,73628,Si,1
2152,20,desconocido,29512,No,4
2153,50,Femenino,0,No,4
2154,36,Masculino,97275,No,2
2155,66,Femenino,47017,No,4
2156,22,Masculino,81060,Si,2
2157,22,Femenino,17749,No,5
2158,38,Masculino,27417,No,1
2159,58,Femenino,74165,No,4
2160,79,Masculino,38666,No,3
2161,60,Femenino,37041,Si,4
2162,56,desconocido,22992,No,4
2163,46,Masculino,24324,Si,2
2164,68,Femenino,0,No,4
2165,78,Masculino,47550,No,3
2166,52,Femenino,0,No,5
2167,77,Masculino,66107,Si,3
2168,49,Masculino,77270,No,5
2169,38,Masculino,0,No,3
2170,79,Masculino,29294,Si,4
2171,54,Femenino,49559,Si,3
2172,43,desconocido,56944,Si,4
2173,34,Masculino,28005,No,1
2174,75,Masculino,58796,Si,2
2175,19,Femenino,78974,Si,2
2176,24,desconocido,76520,Si,3
2177,68,Masculino,37690,No,2
2178,49,Femenino,64035,No,3
2179,49,Masculino,61711,Si,5
2180,36,Masculino,45680,No,2
2181,76,Femenino,13649,No,2
2182,36,Masculino,6923,Si,2
2183,58,Femenino,94658,Si,3
2184,75,Femenino,57537,No,3
2185,49,Masculino,95743,No,3
2186,43,Masculino,33358,Si,2
2187,79,Femenino,21413,No,1
2188,60,Masculino,0,No,5
2189,49,Femenino,96602,Si,2
2190,29,Masculino,9294,Si,3
2191,49,desconocido,84240,Si,4
2192,47,Masculino,70231,Si,4
2193,36,Femenino,44672,Si,5
2194,49,Femenino,5481,Si,2
2195,54,Masculino,16727,No,4
2196,50,Femenino,31594,Si,2
2197,44,Femenino,83221,Si,3
2198,79,desconocido,58236,Si,3
2199,49,Femenino,39036,No,3
2200,76,Femenino,47436,No,4
2201,54,desconocido,50124,Si,1
2202,64,Femenino,59967,Si,4
2203,29,Masculino,9666,Si,5
2204,49,Femenino,94803,No,5
2205,27,Masculino,79086,No,3
2206,38,desconocido,9966,No,4
2207,70,Masculino,32186,No,3
2208,26,Masculino,24213,No,2
2209,55,Femenino,87765,No,4
2210,47,desconocido,15139,No,2
2211,67,Masculino,47612,No,3
2212,69,Masculino,69130,No,5
2213,54,Masculino,57598,No,2
2214,49,desconocido,91215,Si,3
2215,74,Femenino,46828,No,3
2216,30,desconocido,6073,Si,3
2217,27,desconocido,3047,No,5
2218,62,Femenino,25653,Si,5
2219,22,Femenino,70278,No,3
2220,46,Masculino,84762,No,3
2221,19,Masculino,0,Si,1
2222,79,Masculino,79533,No,5
2223,41,Masculino,37096,Si,1
2224,64,Femenino,63588,Si,3
2225,24,Masculino,91816,No,1
2226,18,Masculino,23128,Si,2
2227,73,Masculino,77016,Si,1
2228,56,Masculino,0,Si,1
2229,36,Masculino,19069,No,3
2230,42,Masculino,25496,Si,1
2231,63,Femenino,80396,Si,4
2232,35,Masculino,43558,No,1
2233,64,Femenino,73751,No,2
2234,20,Masculino,54681,No,3
2235,67,Masculino,83656,No,2
2236,50,desconocido,94175,No,4
2237,49,Masculino,90241,No,3
2238,49,desconocido,78850,No,3
2239,49,Masculino,0,No,5
2240,28,Masculino,55431,No,5
2241,48,Femenino,72033,Si,2
2242,22,Masculino,83264,Si,3
2243,35,Femenino,41695,No,2
2244,54,Masculino,81904,Si,3
2245,49,Masculino,18614,No,3
2246,35,Femenino,13520,Si,1
2247,76,Femenino,13570,Si,4
2248,31,Masculino,87910,No,5
2249,76,Masculino,69222,No,5
2250,38,Femenino,25490,No,4
2251,71,desconocido,9922,No,5
2252,70,Masculino,41023,Si,4
2253,23,Masculino,74149,Si,1
2254,25,Femenino,0,No,1
2255,26,Femenino,52164,Si,3
2256,49,Femenino,44007,No,3
2257,26,Femenino,64716,No,4
2258,32,Masculino,8986,No,5
2259,38,desconocido,93930,Si,1
2260,26,Masculino,19488,Si,4
2261,31,Femenino,89166,Si,4
2262,56,Masculino,0,No,2
2263,49,Masculino,70311,Si,3
2264,49,Masculino,67032,No,2
2265,20,Masculino,24309,Si,3
2266,41,Femenino,0,No,1
2267,76,Femenino,48285,Si,1
2268,59,Femenino,68568,Si,3
2269,44,Masculino,8243,No,4
2270,75,Masculino,70209,Si,3
2271,49,Femenino,80492,No,4
2272,48,Masculino,92438,Si,3
2273,67,Masculino,91639,No,4
2274,62,Masculino,54711,No,5
2275,70,Masculino,16883,No,3
2276,64,Femenino,11951,Si,4
2277,70,Femenino,58485,No,3
2278,67,Femenino,72093,Si,3
2279,67,Femenino,1498,No,2
2280,75,Femenino,12113,No,3
2281,38,Femenino,13966,No,2
2282,71,Femenino,87218,No,2
2283,63,desconocido,12924,Si,2
2284,45,Masculino,95364,Si,4
2285,48,Femenino,82408,No,3
2286,51,Masculino,13783,Si,3
2287,77,Masculino,0,No,2
2288,35,Femenino,0,Si,2
2289,56,Masculino,47335,No,3
2290,32,Masculino,81577,No,5
2291,70,Femenino,67052,Si,3
2292,39,Masculino,70249,No,3
2293,40,Femenino,79678,No,3
2294,44,Masculino,45052,Si,4
2295,61,Femenino,53109,No,2
2296,49,desconocido,67764,No,2
2297,69,desconocido,56967,Si,4
2298,49,Femenino,1592,No,4
2299,20,Femenino,54055,No,4
2300,78,Femenino,44597,No,4
2301,18,Femenino,68427,No,3
2302,74,Femenino,78715,Si,5
2303,21,Femenino,46743,No,2
2304,29,Femenino,82445,No,4
2305,65,Masculino,40047,No,1
2306,49,Masculino,87409,Si,3
2307,37,Femenino,48935,No,4
2308,61,Masculino,0,Si,5
2309,62,Femenino,31543,Si,3
2310,33,Masculino,86142,Si,4
2311,33,Masculino,0,Si,2
2312,46,Masculino,0,Si,3
2313,35,Masculino,0,No,1
2314,49,Femenino,23874,No,3
2315,28,Femenino,96136,Si,5
2316,21,Masculino,22412,No,3
2317,48,Masculino,70834,No,1
2318,66,Femenino,83104,Si,5
2319,61,Masculino,74564,Si,5
2320,53,Masculino,0,No,5
2321,56,Masculino,39362,Si,3
2322,67,Masculino,82246,No,3
2323,49,desconocido,20831,Si,3
2324,28,Femenino,26477,Si,2
2325,64,Femenino,70519,No,2
2326,21,Masculino,16625,Si,1
2327,50,desconocido,2628,Si,2
2328,39,Masculino,2186,Si,1
2329,49,Femenino,0,Si,4
2330,27,Femenino,10984,No,2
2331,59,Femenino,0,No,4
2332,49,Femenino,1101,Si,4
2333,60,Masculino,0,No,4
2334,50,Masculino,65156,No,5
2335,49,Masculino,57477,No,1
2336,46,Masculino,62426,No,1
2337,49,Femenino,11647,No,1
2338,43,Masculino,67209,No,5
2339,49,Masculino,42480,No,2
2340,21,Femenino,0,No,2
2341,74,Masculino,25278,Si,4
2342,29,Masculino,6747,Si,4
2343,40,Femenino,17490,No,5
2344,18,Masculino,75146,No,3
2345,63,desconocido,88071,No,4
2346,52,Femenino,52398,No,3
2347,42,Femenino,86299,No,5
2348,40,Masculino,90184,Si,2
2349,49,Femenino,71453,Si,5
2350,79,Masculino,41434,Si,1
2351,64,Femenino,97960,No,3
2352,52,Femenino,73182,Si,5
2353,74,Masculino,44376,No,1
2354,49,Masculino,27244,No,2
2355,51,Masculino,0,Si,2
2356,66,Masculino,0,No,1
2357,69,Femenino,11769,Si,3
2358,45,Femenino,70722,No,5
2359,23,Masculino,63030,Si,2
2360,71,Masculino,24321,No,4
2361,23,Femenino,15663,No,3
2362,42,Femenino,14488,No,5
2363,49,Femenino,12850,Si,2
2364,48,Femenino,22340,No,1
2365,76,Femenino,15307,Si,1
2366,66,desconocido,22048,No,5
2367,70,Masculino,91789,Si,1
2368,49,Masculino,57546,No,4
2369,28,Femenino,0,Si,1
2370,49,Femenino,65486,No,5
2371,61,desconocido,18712,No,4
2372,38,Masculino,66069,Si,1
2373,49,Femenino,0,No,4
2374,49,Masculino,0,Si,2
2375,49,Masculino,19803,No,2
2376,55,Masculino,79330,No,4
2377,65,desconocido,79284,Si,5
2378,29,Femenino,98434,No,1
2379,64,Femenino,38874,No,3
2380,58,Masculino,90743,No,5
2381,30,Femenino,9264,Si,2
2382,73,Femenino,96602,No,4
2383,78,Femenino,59486,No,1
2384,69,Masculino,1104,No,2
2385,18,Masculino,68581,Si,3
2386,63,Femenino,67250,Si,4
2387,19,Masculino,1907,No,5
2388,41,Femenino,29349,No,4
2389,77,Masculino,52191,No,2
2390,38,Femenino,0,No,3
2391,73,Femenino,8604,No,2
2392,64,Masculino,21471,No,5
2393,35,Masculino,38936,Si,1
2394,49,Masculino,90484,Si,2
2395,74,Masculino,93530,No,3
2396,25,Femenino,75271,Si,1
2397,76,Femenino,51303,No,3
2398,24,Masculino,7056,No,3
2399,65,Femenino,3521,Si,2
2400,49,Femenino,94568,Si,1
2401,62,Masculino,88201,Si,4
2402,65,Femenino,20708,No,1
2403,47,Masculino,81795,Si,5
2404,41,Femenino,43837,No,2
2405,22,Masculino,0,Si,1
2406,56,Femenino,49455,No,5
2407,49,Femenino,48573,Si,2
2408,40,Masculino,4649,Si,3
2409,67,Masculino,28534,No,4
2410,48,desconocido,19554,Si,1
2411,49,Femenino,33672,Si,4
2412,35,Masculino,52836,No,5
2413,47,Masculino,79740,No,4
2414,34,Masculino,84378,No,3
2415,49,Masculino,75566,No,1
2416,44,Masculino,94786,Si,3
2417,24,Femenino,0,Si,3
2418,23,Femenino,27180,Si,5
2419,51,Masculino,98567,Si,4
2420,43,Masculino,6877,Si,1
2421,32,Masculino,72496,Si,2
2422,37,Masculino,10381,Si,1
2423,53,Femenino,79466,Si,3
2424,67,Masculino,29107,Si,5
2425,37,Masculino,53123,Si,1
2426,50,Femenino,22473,No,4
2427,39,Masculino,58515,Si,5
2428,73,Femenino,25834,No,3
2429,65,Masculino,63555,Si,3
2430,55,Femenino,76425,Si,1
2431,23,Femenino,10882,Si,3
2432,70,Femenino,54795,No,5
2433,74,Masculino,42622,Si,5
2434,49,Femenino,7827,No,2
2435,35,Masculino,0,Si,2
2436,45,Masculino,7356,Si,4
2437,34,Femenino,0,Si,3
2438,44,desconocido,53329,Si,2
2439,49,Masculino,52778,Si,1
2440,63,desconocido,41310,Si,3
2441,44,Femenino,21543,Si,2
2442,18,Femenino,92591,Si,4
2443,49,Femenino,32309,No,4
2444,51,Femenino,27540,No,3
2445,77,Masculino,98321,Si,3
2446,64,Femenino,88597,No,1
2447,27,Masculino,85811,Si,4
2448,76,Femenino,46903,Si,5
2449,42,Femenino,62875,No,1
2450,49,Masculino,0,No,3
2451,49,Masculino,0,No,1
2452,61,Femenino,27984,No,2
2453,61,desconocido,34780,Si,2
2454,22,Masculino,64536,Si,3
2455,77,Femenino,15697,Si,3
2456,49,Masculino,72811,Si,4
2457,49,desconocido,94965,No,2
2458,49,desconocido,11193,Si,3
2459,35,Femenino,17443,No,5
2460,19,desconocido,57723,No,1
2461,70,Masculino,81795,Si,5
2462,42,Masculino,23484,No,1
2463,47,Femenino,75231,Si,3
2464,33,Masculino,60236,Si,3
2465,74,Femenino,21100,No,2
2466,40,Femenino,84462,Si,5
2467,68,Femenino,40804,No,4
2468,74,Masculino,49546,Si,2
